-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,0,0,0,0,0,0,0,0,0,0,0
-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0819726540581871,-2.1720085259657003,-4.5948539302674334,-4.5433891759580627,-9.1125107293365701,-5.6297737930588179,-13.568643247700228,-1.0819726540581871,-2.1720085259657003,-4.5948539302674334,-4.5433891759580627,-9.1125107293365701,-5.6297737930588179,-13.568643247700228,203.0,134.44444444444446,203.0,134.44444444444446,9,145,120,211,193,26,19,0.018218623481781375
-1.4498142606532241,-2.9727524039349515,-4.3566399114831933,-4.4363294776178712,-8.8331270108634321,-5.9228849333489713,-10.253687497749867,-1.4541681943726961,-2.9849173040570793,-4.3140140747998705,-4.3892119593091765,-8.7411307380250598,-5.8818451793277715,-10.166663482343054,199.44444444444446,127.38888888888889,199.25365853658536,127.08713968957872,18,145,118,211,193,28,19,0.03383458646616541
-2.0170938091515613,-5.2563432522004065,-6.1555714378347908,-6.443511588330705,-12.747966982876262,9.3431243516955558,-13.568170228844863,-2.0229838044373776,-5.1653255426092919,-6.2164861256299178,-6.4739824186972434,-12.827798404320722,9.2241520853742465,-13.525083569524961,192.8846153846154,130.65384615384616,192.65429627348323,130.56775485063136,52,145,117,211,186,29,26,0.06896551724137931
-2.0252470574933392,-5.2702934460502577,-6.1794223624193334,-6.4861137688005366,-12.831218962275475,9.309043889613756,-13.447791318640389,-2.0040116277813649,-5.1070430936346316,-6.1627176771135446,-6.4387930367647659,-12.760229209400993,9.0971027442825765,-13.260400066196846,192.73584905660377,130.81132075471697,192.481588913061,130.7352348722907,53,145,117,211,185,29,27,0.06768837803320563
-2.2276604924983081,-5.3955145063594099,-7.7334197921233736,-7.3977642034856403,-15.394841611925507,10.125854382891939,14.99537530934086,-2.2250120707461067,-5.2726473030913015,-7.8185011426579365,-7.4079852347462456,16.163422576957803,10.080886811322882,15.022359511998715,195.64893617021278,128.0212765957447,195.5793568013907,127.7057800956106,94,145,116,214,185,30,30,0.10444444444444445
-2.4223868576209688,-5.347957978598993,-8.3130117303647388,-7.9129726604759343,-17.157436169930861,-10.971981698995386,-16.027153357156987,-2.411974574700301,-5.2667860041038761,-8.0692952044381201,-7.8384400873650266,-16.163035913780224,-10.75107328688201,-15.835761488851345,198.7716049382716,125.74074074074075,198.85882382711677,125.45933498658839,162,151,114,214,185,38,30,0.14210526315789473
-2.4489335299466441,-5.3527077750255971,-8.4410661562264409,-8.0847227112269895,-17.741627670140456,-11.188726916836577,-16.347971213449256,-2.4172265945720195,-5.2207718528056866,-8.1563854661895885,-7.9936804248664091,-16.497822070883615,-10.935890478752517,-16.101112494945376,198.56,125.88571428571429,198.49015820231313,125.71606719319266,175,151,114,214,185,38,30,0.15350877192982457
-2.5434914710617469,-5.6574732416638316,-8.7525208481297376,-8.2424598664797504,17.182555447569658,-11.523256305927246,-16.770253890178886,-2.5092347335405525,-5.5154116427373614,-8.4782403060223661,-8.106335722686655,-18.264483661349097,-11.187571047468303,-16.398664015676228,198.86206896551724,125.6896551724138,198.93692903446652,125.35266682355962,203,151,114,214,185,38,30,0.1780701754385965
-2.6061581069597821,-5.8708721407581796,-8.6659871188130726,-8.6154911799635165,17.912807303471286,-11.920054432805944,-17.267054115289636,-2.5690824303783941,-5.713226829842438,-8.468559183070127,-8.5204737714638288,-18.269911958202805,-11.653920960574807,-17.015662579603589,199.17374517374517,127.35521235521236,199.19391222971976,127.37518264952634,259,151,114,214,184,38,31,0.2198641765704584
-2.6255573299588937,-6.1037752163987582,-8.9818322806030011,-7.8958715526394752,-16.354957920145726,-11.165614256895807,16.860093583761891,-2.5743071767849597,-5.957745124156915,-8.7626146879330999,-7.7268814006171125,-15.993160190586075,-10.928674220226041,16.484153495785819,199.33050847457628,129.24293785310735,199.33607355985873,129.47499695530385,354,175,114,215,183,62,33,0.17302052785923755
-2.593970358454587,-5.8602348397151278,-8.0623980919719713,-7.5847557602412987,-15.409072393586362,-10.568559030432173,16.642549658531369,-2.5141881743121868,-5.6588206453678751,-7.7882558204160981,-7.3342991977193774,-14.896492444841723,-10.21402647882829,16.083525941626615,199.52238805970148,130.65174129353233,199.5617152227139,131.1084930029875,402,185,114,215,183,72,33,0.1691919191919192
-2.6375562164459705,-5.9481960477585281,-8.2530715901331373,-7.7497258187216929,-15.751705918705584,-10.782935361864697,17.037556459787567,-2.5362097243592028,-5.7038154017667821,-7.9174248334460895,-7.4359784192548153,-15.113466787370806,-10.344813966632756,16.333534352513347,199.51972157772622,130.99767981438515,199.55308335090388,131.52788165969395,431,185,114,215,183,72,33,0.1813973063973064
-2.6501909117356588,-5.975912145536153,-8.3093674939759232,-7.8031357686740419,-15.860420888393863,-10.845477886965313,17.02112829494212,-2.5177501501550839,-5.6673844016809243,-7.8845361143163544,-7.3988670408281374,-15.04202340743131,-10.284456441378927,16.128272755720023,199.5899772209567,131.15945330296128,199.63842682140555,131.77793798722232,439,185,114,215,183,72,33,0.18476430976430977
-2.651472304761298,-5.9783916541568907,-8.3163983639102028,-7.8102792146791993,-15.874735090194262,-10.853125352483511,17.018510118118357,-2.4814043274408011,-5.5911540457971158,-7.780692860577104,-7.2953621074299475,-14.835019134212223,-10.142366300488669,15.896548128092071,199.59772727272727,131.18863636363636,199.64255725190839,131.88362595419846,440,185,114,215,183,72,33,0.18518518518518517
-2.6696436297114228,-5.9932960618982696,-8.4665595500290483,-7.9409987227349443,-16.145869019602081,-11.00005756513742,17.294756053603887,-2.4676252763473552,-5.5385877055125885,-7.8689371446232652,-7.3610322313522518,-14.977795387896235,-10.198297734481656,16.020259608946567,199.37391304347827,131.76304347826087,199.22634141122344,132.83225004012198,460,185,114,215,183,72,33,0.1936026936026936
-2.6725808521642929,-6.0053968087416756,-8.4916115843681066,-7.963040527997113,-16.191974681721614,-11.025013511623134,17.256391100525413,-2.508412452114241,-5.6514166991455719,-7.9238111580933168,-7.4341736353895227,-15.113673187953328,-10.323526842810388,16.429226010630533,199.4094827586207,131.87284482758622,198.96693455194873,132.50828605946003,464,185,114,215,183,72,33,0.19528619528619529
-2.6783115115429945,-6.0068799092683616,-8.4775358449021443,-7.9625731445330832,-16.183872226416408,-11.030695200848248,17.304114134332064,-2.5596350802938166,-5.8009243781026356,-8.0214211551354868,-7.534250760633773,-15.312135285346061,-10.491116310155329,-17.137318290965915,199.343347639485,131.72961373390558,198.57666036546945,131.69207309388784,466,185,114,215,183,72,33,0.19612794612794612
-2.684470719331256,-6.0181374642681593,-8.5056457332419768,-7.991908825240758,-16.242339379587861,-11.061313610926053,17.300716812186028,-2.5578339957499301,-5.7795480191581809,-8.0453276092809674,-7.531581428384726,-15.320041353822237,-10.467998873886277,17.6219535009187,199.39194915254237,131.80296610169492,198.63654905425068,131.4769928289337,472,185,114,215,183,72,33,0.19865319865319866
-2.6811173201218765,-6.0030936995980104,-8.517473406452055,-7.9951708947427802,-16.252114138156088,-11.060284740339437,17.523602422626965,-2.5136803762895834,-5.6449184878081935,-7.8898245728801664,-7.4079966170110296,-15.060988404966224,-10.276328653702135,-15.921928203221331,199.1544885177453,132.02296450939457,197.8028592622564,131.99316204733967,479,185,114,215,182,72,34,0.19566993464052287
-2.7280418029754694,-6.1536697443876553,-8.8368938365061105,-8.2652756389299675,-16.817045187447764,-11.412789534641854,-18.067294549513974,-2.5836848800715106,-5.849658218532535,-8.1844179032558859,-7.7922630829642516,-15.810035772107003,-10.757710928570008,-16.229119304966012,198.42397137745974,133.04114490161,196.8629513491972,133.61918345516133,559,185,114,215,181,72,35,0.22182539682539681
-2.8171238353701704,-6.423389887006981,-9.4960860593178591,-8.842519234143694,-18.012551745024542,-12.195402245521043,-19.24894285243986,-2.7304430950828613,-6.3176263424662844,-8.9744997025887567,-8.5856385424098747,-17.444127533183043,-11.830996235171016,-17.62490296982244,196.7513888888889,135.0222222222222,194.9613067177372,135.8610489098409,720,185,114,215,180,72,36,0.2777777777777778
-2.9060349304309074,-6.7423215146970144,-9.9527522404237896,-9.4864962732809328,-19.226307073848957,-13.544458051224916,19.731981790847456,-2.8458165306879186,-6.7521948204469933,-9.7886146142019577,-9.3895297580202914,-19.069031605048156,-13.601459095840129,-19.212471622388911,194.23516483516482,136.32417582417582,192.09963141224344,137.32958170361937,910,185,114,215,173,72,43,0.2939276485788114
-2.9463877453435008,-6.8098224133007506,-10.019237787587434,-9.9364836996687576,-19.929321534698868,13.891774204374617,20.502453366720811,-2.880236133697458,-6.8751525549071433,-10.119416946657864,-9.7602986058156613,-19.809491024570651,13.438051675946189,-19.901533022171954,191.97470641373081,138.02800361336946,189.53485683099535,139.49434585339458,1107,185,114,215,167,72,49,0.3137755102040816
-2.9797276496719372,-6.8253853390007606,-10.104835054435847,-10.262283457602182,-20.462129421172467,13.771150067020812,-21.016395680497897,-2.9116920381710525,-6.7650748067310946,-10.143483636739504,-10.144046270122669,-20.988763061177352,13.530145884899767,-20.296593421881866,189.3866020984665,139.67473769168686,186.88429159582967,140.73812089060036,1239,185,117,215,162,69,54,0.3325281803542673
-2.9914253829073063,-6.8475057446095127,-10.269184226304615,-10.438488984346133,-20.899472218485769,13.876426305141825,-20.997088375398629,-2.932769352798493,-6.692582764193193,-10.138745526197177,-10.435122352155638,20.944104668719888,13.830811165741562,-20.81885409431538,186.7089947089947,141.5381708238851,184.72398549791117,142.15890093306587,1323,185,118,215,158,68,58,0.335446247464503
-2.9990081957721548,-6.8090654208953278,-10.303883276433289,-10.558406433399336,22.217810173618904,13.966367900401595,-20.990311608716478,-2.9251439466770384,-6.648805691425367,-9.8488269970719955,-10.334957920913986,20.436919091104947,13.743398462072184,-21.098755498810995,184.23219178082192,143.82534246575344,182.47959203927434,144.49153445104605,1460,185,118,215,155,68,61,0.351976856316297
-3.0265215576795828,-6.7611729717021891,-10.351563816934544,-11.06059359224157,21.955317180286066,14.541546617206993,-21.884763332756471,-2.939647719702112,-6.6486170676546674,-9.889752508628618,-10.412525006277839,20.598256161671756,14.713620716067688,20.979617222277138,182.0836385836386,144.8046398046398,180.15940614159217,145.77334145365742,1638,181,118,213,150,64,64,0.39990234375
-3.0366902437501939,-6.6939506928434787,-10.630115308467396,-11.238235327600588,22.185776115151587,15.088345684045528,-22.78444415241842,-2.9508598797588084,-6.5741308953445685,-10.154769056118548,-10.378374935744464,20.974797285828483,-14.029815852288845,20.698601114161821,180.3826891671203,146.21393576483396,177.98960052956514,147.46092700917282,1837,181,118,214,147,64,68,0.4221047794117647
-3.0403652363423546,-6.6292340330737964,-11.725242320999921,-11.223332330857403,22.700948636723457,15.195741215626589,-23.606503589208014,-2.9541810117806282,-6.5023631804847044,-10.783335240433834,-10.255956236027918,-21.263409432960032,-13.783857510606223,20.799878691746805,178.98693759071116,148.0541848089018,176.19122273044158,149.75667817245073,2067,187,118,221,147,70,75,0.39371428571428574
-3.0396114198604982,-6.6044928871520616,-11.796627693929031,-11.263275068963793,22.836863503471612,14.742310109989784,23.163129170360403,-2.9477892834638557,-6.4839793297212172,-10.508560797783069,-10.261481951375769,-20.952789187865918,-13.969001466402267,20.707248633436251,177.93882978723406,149.89583333333334,174.77758920402562,152.1899977127173,2256,187,118,221,145,70,77,0.41855287569573285
-3.0379009851935428,-6.5697509350647483,-11.579872910001178,-11.378092227588994,22.980254057433175,14.68759844631195,23.038869103084913,-2.925404140682045,-6.4060111962188495,-10.375943988335983,-10.291421181803333,-20.763425227561779,-14.118266567053128,20.78853795943488,177.3392405063291,150.89789029535865,173.8950795981204,153.644530764593,2370,187,118,221,142,70,80,0.4232142857142857
-3.0294707900234163,-6.530349030440366,-11.094961133808214,-11.50099189597543,22.863976014285416,14.866110718677497,23.092557005866574,-2.8900149092136704,-6.3011408688053923,-10.431728562187718,-10.350786841343965,-20.745143384757704,-14.294968498431508,21.666369587057581,176.46117274167986,152.03961965134707,172.71067709042703,155.31006147113035,2524,188,118,221,135,71,87,0.40861259511089526
-3.0149051254744217,-6.4650178521720427,-10.431481260320414,-11.331539115913325,22.521025321403318,-15.035123959926484,-22.27325184429861,-2.8572771232810528,-6.1806971102431376,-10.022318936243792,-10.51267950783523,-20.796658401114737,-15.534760518061169,-21.348269342798602,174.95729927007298,153.63832116788322,170.62278842569717,157.62700569526436,2740,188,118,223,128,71,96,0.40199530516431925
-2.993428000039962,-6.429388533933758,-9.9332472837105126,-10.951940714498072,-22.08666815451069,-14.254601151379127,-21.40368867847684,-2.8130704900210186,-6.0785636167873474,-9.5161151622207036,-10.57795755458406,-20.628792808190283,13.977252464567298,21.505439092601534,173.36455525606468,155.16374663072776,168.44783798079308,159.83821633415428,2968,188,118,223,120,71,104,0.4019501625135428
-2.9790274824273677,-6.3657296458398545,-9.7036456840489453,-10.651570401593895,-20.877185589698229,-13.834453035219274,-21.180464186055776,-2.7831873258947804,-5.9409132321562366,-9.3982051536055362,-10.985336090477984,-21.310497484713018,14.082236370138753,21.346212858502298,171.13717632552405,156.42909987669543,165.0931926822992,161.6853794146775,3244,188,118,223,113,71,111,0.41162289049612993
-2.9761724257864959,-6.3469591805572367,-9.590602893076797,-10.400671384202736,-20.402138166979427,-13.576985048864897,-21.184772959391434,-2.7447992097832778,-5.7955182090022559,-9.3465626723280018,-11.070163071474656,21.340651691425364,14.356362650303438,-21.580590074430045,168.24369501466276,158.29589442815248,161.88152327495942,163.57687996045263,3410,188,120,223,106,69,118,0.41881601572095306
-2.9655944124462201,-6.2723440237521695,-9.54228129694099,-10.165678194355317,-20.02250030429737,-13.301859581222152,-20.962614860319203,-2.715729135842067,-5.6707753814402064,-9.3023417392423084,-10.421271003084,-20.320759204194299,-13.302737571833461,-20.68195706543602,164.88641552511416,160.4412100456621,159.20275206832926,164.9349108684007,3504,188,126,223,99,63,125,0.44495238095238093
-2.938231758778862,-6.1628381737656985,-9.465138763601697,-9.9953272483575546,-19.727338570518086,-13.078427189598324,-20.769821473360707,-2.665708835905698,-5.5129416638085633,-9.2048658109992871,-9.9726563102670376,-19.563601015403009,-12.736105772476924,-20.561294467682636,160.70643507972665,162.48433940774487,155.57488944685954,166.2704448358567,3512,189,131,223,92,59,132,0.4509501797637391
-2.9124092440914473,-6.0648854951740097,-9.4428614178334396,-9.8904760517336712,-19.557364454256813,-12.923160442101896,-21.054748628394901,-2.6173545092690169,-5.3757362446542842,-9.236214423009244,-9.8894808172117123,-19.452671345672098,-12.577488417026981,20.853287996540605,157.8957174638487,163.2705784204672,151.74444568644532,166.84331323861576,3596,189,133,223,85,57,139,0.4538684841600404
-2.8751139195928537,-5.9439037245525794,-9.4169758567609758,-9.8011296207758161,-19.410293289541276,-12.773370540196034,-21.056090479250898,-2.6127629860508765,-5.3431370413245363,-9.4096999728456812,-10.038707583698097,-19.76359962057672,-12.711526776755786,21.012756732702396,154.01166892808683,164.38236092265944,147.36120138036947,167.4149263479343,3685,189,135,223,78,55,146,0.4589041095890411
-2.8417555509051922,-5.8383511280597853,-9.4030784569926666,-9.7435188795004102,-19.317348218385774,-12.66437023200851,-20.623047457117202,-2.5911436183922754,-5.2792449638627392,-9.735327006236222,-10.546254138378581,-20.712144831237346,-13.213852734496992,-21.168013149777604,149.87738562091502,165.50849673202615,141.95963938762276,168.5497679285955,3825,189,137,223,73,53,151,0.47794577033612395
